Datetime,NSW,QLD,SA,VIC
2030-11-03 19:00:00,9656.940774514325,8725.789677192235,1832.54664165333,5989.068577069005
2030-11-03 20:00:00,9422.395257609798,8490.194490884971,1937.0171809634444,6098.24633534287
2030-11-03 21:00:00,9153.704284392345,8361.761001271812,1885.6418171959654,5801.53157925077
2030-11-03 22:00:00,8916.103123157493,8094.042554824617,1787.9051502573245,5405.72527657304
2030-11-03 23:00:00,8601.04598470846,7753.978780662741,1734.2970261152975,5506.3866346359555
2030-11-04 00:00:00,8217.80806420127,7408.0678835410545,1970.214844477827,5602.575326102485
2030-11-04 01:00:00,7835.14158958643,7027.072668547839,1813.0389314772965,5085.131184710495
2030-11-04 02:00:00,7402.644936579905,6782.347138168252,1644.4055693294818,4774.190458726371
2030-11-04 03:00:00,7261.607522052247,6658.538837642844,1563.8920214554105,4570.9383049553
2030-11-04 04:00:00,7416.917432242924,6641.22534768271,1544.7180683827974,4572.32761425002
2030-11-04 05:00:00,8011.720820120697,6672.672894689761,1613.7908195780924,4944.454841987064
2030-11-04 06:00:00,8351.181486683228,6534.2660185092545,1732.9695942345677,5402.82992702096
2030-11-04 07:00:00,7162.476961449231,6071.789789151788,1607.020713993802,4993.56549772161
2030-11-04 08:00:00,5564.872576893005,5815.532205933187,869.1595047766971,4220.050378003875
2030-11-04 09:00:00,4301.789575609151,5354.8303810367515,184.84543107887194,3613.050168519235
2030-11-04 10:00:00,3254.4048961976296,4802.419596720423,-136.38806449147285,2972.12627636143
2030-11-04 11:00:00,2734.481367196001,4629.325147831122,-247.55166952779803,1950.01194341096
2030-11-04 12:00:00,2701.823853564015,4696.605055082788,-211.52440876139252,1401.360013730115
2030-11-04 13:00:00,2802.05760045413,4481.967965214359,-300.21776631182075,1236.0813360234101
2030-11-04 14:00:00,3359.014701347027,5124.3401582477245,-310.9220131411838,1245.37330075531
2030-11-04 15:00:00,4670.714010570238,6449.964786861623,-224.9327348570078,1772.34018910501
2030-11-04 16:00:00,6548.037383121582,7415.608829033787,243.6340490688653,2925.2593684255353
2030-11-04 17:00:00,8485.591952784036,8357.510196642625,927.8353491684613,4306.1889516173
2030-11-04 18:00:00,9832.069514780815,8898.35302133762,1601.543175481284,5470.668044927375
2030-11-04 19:00:00,10149.539110229693,8834.900928579294,2004.6225244134696,6077.1544084116995
2030-11-04 20:00:00,9879.240649307443,8547.659948638073,2110.378287503098,6211.275771001245
2030-11-04 21:00:00,9573.240014123836,8433.985313562907,2039.284265145732,5960.613518603145
2030-11-04 22:00:00,9410.359773586257,8175.401384561794,1922.7343551319882,5549.30911399064
2030-11-04 23:00:00,9204.090857262414,7819.955084567446,1844.0469042192326,5603.72366411223
2030-11-05 00:00:00,8843.590786953671,7510.595000021052,2025.4973319874798,5654.727433782829
2030-11-05 01:00:00,8337.617171850383,7093.23351405766,1840.0623861875765,5083.504860490575
2030-11-05 02:00:00,7675.960292431386,6782.264335708035,1693.8215096864737,4731.786541268225
2030-11-05 03:00:00,7412.328676029565,6655.890673796703,1615.1754770649923,4481.64060657351
2030-11-05 04:00:00,7541.876328467223,6652.076855934534,1577.5704152896178,4414.44877340791
2030-11-05 05:00:00,8181.699245265494,6721.256961705076,1655.2075630305558,4590.8363216137805
2030-11-05 06:00:00,8854.2715852812,6555.422895465142,1769.6887107505866,4617.90389523747
2030-11-05 07:00:00,8410.385549433093,5968.438659608744,1618.9076949354205,3567.621927646715
2030-11-05 08:00:00,7416.739707150862,5252.031295182867,919.7861902118439,2010.64750203901
2030-11-05 09:00:00,6449.11394492606,4554.669639978056,259.5292486941323,788.9496570382325
2030-11-05 10:00:00,5779.254966216073,4364.58742992812,-239.0102652523235,277.371715597581
2030-11-05 11:00:00,5477.298096795523,4528.3924998901075,-321.70003297179267,152.79606003039498
2030-11-05 12:00:00,4875.033445644108,4707.720199548576,-277.1311509328457,116.6553741626925
2030-11-05 13:00:00,4771.161113235624,4462.767532449539,-291.6993788410282,152.271537948795
2030-11-05 14:00:00,4653.328254094908,4689.127944082436,-337.0591230885255,213.5327394765635
2030-11-05 15:00:00,5076.463965044941,5245.25808957542,-77.9410925151585,699.8067121935651
2030-11-05 16:00:00,6327.116969177082,6084.6134121898085,465.7935308967673,2035.014662591905
2030-11-05 17:00:00,8240.51210668488,7581.602509715538,1101.335108431353,3783.13690478858
2030-11-05 18:00:00,9595.503565115134,8572.32799486021,1746.277428804447,5073.585221501195
2030-11-05 19:00:00,9955.350141954761,8697.902571984938,2112.2448428343805,5681.699039465535
2030-11-05 20:00:00,9799.377800619302,8454.341746190446,2145.342480045627,5787.325559457905
2030-11-05 21:00:00,9475.894970229836,8332.173244069021,2077.0296611188696,5483.05356306897
2030-11-05 22:00:00,9294.908121543667,8078.474982654907,1952.0233249085504,5115.550514611325
2030-11-05 23:00:00,9081.942666210969,7722.982146621055,1870.9847730333681,5289.363306455265
2030-11-06 00:00:00,8813.005051971697,7392.84121242814,2062.8355084529644,5424.1310343369205
2030-11-06 01:00:00,8313.760255459292,6975.684550651446,1882.9115551318018,4940.0139277085345
2030-11-06 02:00:00,7701.102850956005,6707.457935129361,1709.822514080466,4622.133742982394
